db_id,sensor_id,CO2,VOC,RH,TEM,PM25,ALM,TIME
201,98F4AB39DB50,527,0,30.9,26.2,2,0,1638517757
315,98F4AB39DB50,552,0,31,26.2,3,0,1638517808
428,98F4AB39DB50,548,0,31,26.2,3,0,1638517859
543,98F4AB39DB50,534,0,30.9,26.2,2,0,1638517909
663,98F4AB39DB50,535,0,30.9,26.2,3,0,1638517963
779,98F4AB39DB50,539,0,30.9,26.2,3,0,1638518014
891,98F4AB39DB50,545,0,31.1,26.2,2,0,1638518065
1005,98F4AB39DB50,556,0,31.3,26.2,2,0,1638518115
1119,98F4AB39DB50,570,0,31.4,26.2,2,0,1638518166
1233,98F4AB39DB50,569,0,31.4,26.2,2,0,1638518218
1347,98F4AB39DB50,592,0,31.4,26.2,2,0,1638518268
1461,98F4AB39DB50,590,0,31.4,26.2,2,0,1638518319
1580,98F4AB39DB50,579,0,31.3,26.2,2,0,1638518372
1692,98F4AB39DB50,599,0,31.3,26.2,2,0,1638518423
1806,98F4AB39DB50,590,0,31.1,26.2,2,0,1638518473
1920,98F4AB39DB50,561,0,31,26.2,2,0,1638518524
2038,98F4AB39DB50,556,0,31.1,26.2,2,0,1638518577
2152,98F4AB39DB50,558,0,31,26.2,2,0,1638518628
2266,98F4AB39DB50,561,0,31,26.2,2,0,1638518679
2380,98F4AB39DB50,549,0,31,26.2,2,0,1638518730
2504,98F4AB39DB50,542,0,31,26.2,2,0,1638518786
2618,98F4AB39DB50,533,0,31,26.2,2,0,1638518837
2731,98F4AB39DB50,548,0,31,26.2,2,0,1638518888
2955,98F4AB39DB50,504,0,30.6,26.2,2,0,1638518989
3069,98F4AB39DB50,489,0,30.5,26.2,2,0,1638519040
3183,98F4AB39DB50,490,0,30.6,26.2,2,0,1638519091
3297,98F4AB39DB50,547,0,31,26.2,2,0,1638519142
3411,98F4AB39DB50,550,0,31.2,26.2,2,0,1638519193
3525,98F4AB39DB50,542,0,31.2,26.2,2,0,1638519244
3638,98F4AB39DB50,535,0,31.1,26.2,2,0,1638519295
3752,98F4AB39DB50,511,0,30.9,26.2,2,0,1638519346
3981,98F4AB39DB50,501,0,30.7,26.2,2,0,1638519449
4100,98F4AB39DB50,485,0,30.6,26.2,2,0,1638519503
4214,98F4AB39DB50,520,0,30.9,26.2,2,0,1638519554
4333,98F4AB39DB50,534,0,31,26.1,2,0,1638519608
4447,98F4AB39DB50,508,0,30.8,26.2,2,0,1638519658
4562,98F4AB39DB50,500,0,30.6,26.2,2,0,1638519710
4675,98F4AB39DB50,501,0,30.6,26.2,2,0,1638519760
4789,98F4AB39DB50,534,0,30.8,26.1,2,0,1638519812
4905,98F4AB39DB50,511,0,30.7,26.1,2,0,1638519863
5020,98F4AB39DB50,497,0,30.5,26.1,2,0,1638519915
5134,98F4AB39DB50,490,0,30.3,26.2,2,0,1638519966
5248,98F4AB39DB50,500,0,30.3,26.2,2,0,1638520017
5372,98F4AB39DB50,501,0,30.3,26.2,2,0,1638520073
5482,98F4AB39DB50,508,0,30.3,26.2,2,0,1638520124
5602,98F4AB39DB50,493,0,30.3,26.2,2,0,1638520177
5716,98F4AB39DB50,496,0,30.3,26.2,2,0,1638520228
5829,98F4AB39DB50,498,0,30.2,26.2,2,0,1638520279
6053,98F4AB39DB50,506,0,30.3,26.2,2,0,1638520381
6168,98F4AB39DB50,502,0,30.3,26.2,2,0,1638520432
6281,98F4AB39DB50,510,0,30.4,26.2,2,0,1638520483
6394,98F4AB39DB50,514,0,30.4,26.2,2,0,1638520534
6512,98F4AB39DB50,507,0,30.4,26.2,2,0,1638520586
6748,98F4AB39DB50,536,0,30.9,26.2,2,0,1638520694
6863,98F4AB39DB50,555,0,31.2,26.2,2,0,1638520745
6976,98F4AB39DB50,561,0,31.3,26.2,2,0,1638520796
7090,98F4AB39DB50,567,0,31.4,26.2,2,0,1638520846
7238,98F4AB39DB50,564,0,31.5,26.2,2,0,1638520897
7404,98F4AB39DB50,559,0,31.5,26.2,2,0,1638520949
7569,98F4AB39DB50,560,0,31.4,26.2,2,0,1638520999
7734,98F4AB39DB50,551,0,31.4,26.2,2,0,1638521050
7899,98F4AB39DB50,538,0,31.3,26.2,2,0,1638521101
8065,98F4AB39DB50,525,0,31,26.2,2,0,1638521152
8229,98F4AB39DB50,510,0,30.8,26.2,2,0,1638521203
8557,98F4AB39DB50,514,0,30.7,26.2,2,0,1638521305
8721,98F4AB39DB50,517,0,30.9,26.2,2,0,1638521356
8951,98F4AB39DB50,553,0,31.7,26.2,2,0,1638521459
9065,98F4AB39DB50,543,0,31.6,26.2,2,0,1638521509
9184,98F4AB39DB50,551,0,31.7,26.2,2,0,1638521563
9298,98F4AB39DB50,553,0,31.9,26.2,2,0,1638521614
9412,98F4AB39DB50,560,0,31.9,26.2,2,0,1638521665
9585,98F4AB39DB50,551,0,31.7,26.2,2,0,1638521718
9747,98F4AB39DB50,538,0,31.6,26.2,2,0,1638521768
10083,98F4AB39DB50,544,0,31.7,26.2,2,0,1638521873
10248,98F4AB39DB50,555,0,31.8,26.2,2,0,1638521924
10421,98F4AB39DB50,546,0,31.8,26.2,2,0,1638521975
10586,98F4AB39DB50,545,0,31.8,26.2,2,0,1638522026
10731,98F4AB39DB50,548,0,31.8,26.2,2,0,1638522079
10845,98F4AB39DB50,546,0,31.8,26.2,2,0,1638522129
10959,98F4AB39DB50,535,0,31.7,26.2,2,0,1638522180
11073,98F4AB39DB50,528,0,31.6,26.2,2,0,1638522231
11189,98F4AB39DB50,497,0,31.2,26.2,3,0,1638522283
11303,98F4AB39DB50,491,0,31,26.1,2,0,1638522334
11417,98F4AB39DB50,494,0,31,26.2,2,0,1638522385
11644,98F4AB39DB50,505,0,31.1,26.2,2,0,1638522487
11766,98F4AB39DB50,510,0,31.1,26.1,2,0,1638522540
11880,98F4AB39DB50,502,0,31,26.2,3,0,1638522591
11996,98F4AB39DB50,490,0,30.9,26.2,2,0,1638522643
12224,98F4AB39DB50,476,0,30.5,26.2,3,0,1638522746
12338,98F4AB39DB50,490,0,30.3,26.2,3,0,1638522797
12452,98F4AB39DB50,486,0,30.1,26.1,3,0,1638522848
12570,98F4AB39DB50,468,0,29.9,26.2,3,0,1638522902
12684,98F4AB39DB50,472,0,30,26.2,3,0,1638522953
12909,98F4AB39DB50,470,0,30.2,26.2,3,0,1638523054
13023,98F4AB39DB50,462,0,30.2,26.2,3,0,1638523105
13666,98F4AB39DB50,492,0,30.6,26.1,3,0,1638523258
13960,98F4AB39DB50,505,0,30.7,26.1,2,0,1638523309
14189,98F4AB39DB50,502,0,30.6,26.1,3,0,1638523360
14408,98F4AB39DB50,490,0,30.6,26.1,3,0,1638523413
14618,98F4AB39DB50,500,0,30.6,26.1,2,0,1638523463
14828,98F4AB39DB50,506,0,30.6,26.1,3,0,1638523514
15039,98F4AB39DB50,510,0,30.7,26.1,3,0,1638523565
15248,98F4AB39DB50,511,0,30.9,26.1,2,0,1638523616
15459,98F4AB39DB50,543,0,31.2,26.1,2,0,1638523667
15865,98F4AB39DB50,534,0,31.5,26.1,3,0,1638523768
15979,98F4AB39DB50,526,0,31.5,26.1,3,0,1638523819
16098,98F4AB39DB50,519,0,31.4,26.2,3,0,1638523873
16253,98F4AB39DB50,510,0,31.3,26.2,2,0,1638523924
16473,98F4AB39DB50,498,0,31.2,26.1,2,0,1638523975
16690,98F4AB39DB50,496,0,31.1,26.2,2,0,1638524025
16901,98F4AB39DB50,497,0,31.1,26.2,2,0,1638524077
17122,98F4AB39DB50,492,0,31,26.2,2,0,1638524130
17334,98F4AB39DB50,488,0,30.9,26.2,2,0,1638524181
17545,98F4AB39DB50,476,0,30.8,26.1,2,0,1638524232
17767,98F4AB39DB50,473,0,30.7,26.2,2,0,1638524283
18185,98F4AB39DB50,463,0,30.6,26.1,2,0,1638524385
18396,98F4AB39DB50,465,0,30.5,26.2,3,0,1638524435
18605,98F4AB39DB50,472,0,30.2,26.1,3,0,1638524486
18816,98F4AB39DB50,467,0,30.1,26.2,2,0,1638524537
19050,98F4AB39DB50,462,0,30.1,26.1,2,0,1638524594
19260,98F4AB39DB50,461,0,30.2,26.2,3,0,1638524645
19489,98F4AB39DB50,449,0,30.2,26.2,3,0,1638524698
19732,98F4AB39DB50,445,0,30.3,26.1,3,0,1638524749
20063,98F4AB39DB50,447,0,30.3,26.2,2,0,1638524804
20369,98F4AB39DB50,446,0,30.2,26.2,3,0,1638524855
20640,98F4AB39DB50,439,0,30.1,26.1,3,0,1638524906
20804,98F4AB39DB50,428,0,30,26.1,3,0,1638524957
21078,98F4AB39DB50,426,0,30,26.2,3,0,1638525009
21288,98F4AB39DB50,422,0,29.8,26.1,3,0,1638525060
21499,98F4AB39DB50,419,0,29.8,26.1,3,0,1638525111
21709,98F4AB39DB50,419,0,29.9,26.2,3,0,1638525162
21890,98F4AB39DB50,431,0,30,26.1,3,0,1638525213
22011,98F4AB39DB50,459,0,30.2,26.1,3,0,1638525266
22162,98F4AB39DB50,459,0,30.2,26.1,3,0,1638525317
22471,98F4AB39DB50,451,0,30.1,26.1,3,0,1638525368
22795,98F4AB39DB50,444,0,30.1,26.1,3,0,1638525422
23103,98F4AB39DB50,444,0,30.2,26.1,3,0,1638525473
23235,98F4AB39DB50,442,0,30.2,26.1,3,0,1638525524
23349,98F4AB39DB50,444,0,30.1,26.1,3,0,1638525575
23632,98F4AB39DB50,436,0,30,26.1,3,0,1638525677
23745,98F4AB39DB50,437,0,30.1,26.1,3,0,1638525728
24047,98F4AB39DB50,473,0,30.4,26.1,3,0,1638525779
24333,98F4AB39DB50,452,0,30.4,26.1,3,0,1638525832
24464,98F4AB39DB50,432,0,30.2,26.1,3,0,1638525886
24578,98F4AB39DB50,436,0,30.2,26.1,3,0,1638525937
24693,98F4AB39DB50,434,0,30.2,26.1,3,0,1638525988
24927,98F4AB39DB50,424,0,30.3,26.1,3,0,1638526089
25110,98F4AB39DB50,422,0,30.4,26.1,3,0,1638526140
25320,98F4AB39DB50,424,0,30.4,26.1,3,0,1638526192
25472,98F4AB39DB50,418,0,30.4,26.1,3,0,1638526242
25597,98F4AB39DB50,429,0,30.5,26.1,3,0,1638526293
25720,98F4AB39DB50,429,0,30.5,26.1,2,0,1638526347
25908,98F4AB39DB50,421,0,30.5,26.1,3,0,1638526398
26022,98F4AB39DB50,428,0,30.5,26.1,3,0,1638526448
26136,98F4AB39DB50,433,0,30.4,26.1,3,0,1638526499
26250,98F4AB39DB50,421,0,30.3,26.1,3,0,1638526550
26364,98F4AB39DB50,431,0,30.3,26.1,3,0,1638526601
26477,98F4AB39DB50,428,0,30.3,26.1,2,0,1638526652
26702,98F4AB39DB50,438,0,30.3,26.1,3,0,1638526753
26819,98F4AB39DB50,439,0,30.3,26.1,3,0,1638526805
27043,98F4AB39DB50,447,0,30.2,26.2,3,0,1638526907
27161,98F4AB39DB50,438,0,30.1,26.1,3,0,1638526960
27275,98F4AB39DB50,423,0,30,26.1,3,0,1638527011
27388,98F4AB39DB50,427,0,30.1,26.1,3,0,1638527062
27502,98F4AB39DB50,452,0,30.2,26.1,3,0,1638527112
27612,98F4AB39DB50,458,0,30.3,26.1,3,0,1638527163
27726,98F4AB39DB50,453,0,30.2,26.1,3,0,1638527214
27842,98F4AB39DB50,445,0,30.1,26.1,3,0,1638527266
27955,98F4AB39DB50,428,0,30,26.1,3,0,1638527317
28069,98F4AB39DB50,430,0,29.9,26.1,2,0,1638527368
28183,98F4AB39DB50,424,0,29.9,26.1,3,0,1638527419
28312,98F4AB39DB50,424,0,29.8,26.1,2,0,1638527475
28425,98F4AB39DB50,428,0,29.7,26.1,3,0,1638527526
28539,98F4AB39DB50,427,0,29.7,26.1,3,0,1638527577
28653,98F4AB39DB50,428,0,29.6,26.1,3,0,1638527628
28767,98F4AB39DB50,424,0,29.7,26.1,2,0,1638527679
28880,98F4AB39DB50,429,0,29.7,26.1,3,0,1638527730
28994,98F4AB39DB50,430,0,29.8,26.1,3,0,1638527780
29108,98F4AB39DB50,426,0,29.8,26.1,3,0,1638527831
29221,98F4AB39DB50,435,0,29.8,26.1,3,0,1638527882
29335,98F4AB39DB50,431,0,29.9,26.1,3,0,1638527933
29455,98F4AB39DB50,425,0,29.9,26.1,3,0,1638527987
29568,98F4AB39DB50,429,0,29.9,26.1,3,0,1638528038
29682,98F4AB39DB50,426,0,30,26.1,3,0,1638528088
29795,98F4AB39DB50,431,0,30.1,26.1,3,0,1638528139
29919,98F4AB39DB50,433,0,30.2,26.1,3,0,1638528193
30033,98F4AB39DB50,436,0,30.1,26.1,2,0,1638528244
30147,98F4AB39DB50,448,0,30.2,26.1,2,0,1638528295
30261,98F4AB39DB50,463,0,30.2,26.1,2,0,1638528346
30375,98F4AB39DB50,462,0,30.2,26.1,2,0,1638528397
30490,98F4AB39DB50,446,0,30.2,26.1,3,0,1638528449
30829,98F4AB39DB50,439,0,30.2,26.1,3,0,1638528602
30943,98F4AB39DB50,437,0,30.2,26.1,3,0,1638528653
31057,98F4AB39DB50,436,0,30.2,26,3,0,1638528704
31171,98F4AB39DB50,436,0,30.2,26,3,0,1638528755
31285,98F4AB39DB50,431,0,30.2,26,3,0,1638528806
31398,98F4AB39DB50,432,0,30.2,26.1,3,0,1638528857
31519,98F4AB39DB50,429,0,30.2,26,3,0,1638528911
31633,98F4AB39DB50,423,0,30.2,26,3,0,1638528962
31747,98F4AB39DB50,418,0,30.2,26,3,0,1638529013
31861,98F4AB39DB50,423,0,30.2,26,3,0,1638529064
31974,98F4AB39DB50,421,0,30.3,26,4,0,1638529115
32087,98F4AB39DB50,425,0,30.3,26,3,0,1638529165
32205,98F4AB39DB50,431,0,30.4,26,3,0,1638529216
32313,98F4AB39DB50,434,0,30.4,26,3,0,1638529267
32428,98F4AB39DB50,433,0,30.5,26,3,0,1638529318
32542,98F4AB39DB50,446,0,30.6,26,3,0,1638529369
32764,98F4AB39DB50,435,0,30.5,26,3,0,1638529471
32876,98F4AB39DB50,450,0,30.5,26,3,0,1638529521
32991,98F4AB39DB50,442,0,30.6,26,3,0,1638529573
33104,98F4AB39DB50,453,0,30.6,26,3,0,1638529623
33218,98F4AB39DB50,443,0,30.7,26,3,0,1638529674
33445,98F4AB39DB50,446,0,30.7,26,3,0,1638529776
33559,98F4AB39DB50,447,0,30.7,26,3,0,1638529827
33681,98F4AB39DB50,458,0,30.8,26,3,0,1638529880
33795,98F4AB39DB50,448,0,30.8,26,3,0,1638529931
33909,98F4AB39DB50,454,0,30.8,26,3,0,1638529982
34025,98F4AB39DB50,449,0,30.7,26,3,0,1638530034
34139,98F4AB39DB50,454,0,30.8,26,3,0,1638530085
34249,98F4AB39DB50,446,0,30.8,26,3,0,1638530136
34363,98F4AB39DB50,443,0,30.8,26,3,0,1638530186
34477,98F4AB39DB50,445,0,30.8,26,3,0,1638530238
34589,98F4AB39DB50,453,0,30.8,26,3,0,1638530289
34814,98F4AB39DB50,458,0,30.9,26.1,3,0,1638530391
35039,98F4AB39DB50,447,0,30.9,26,3,0,1638530492
35153,98F4AB39DB50,455,0,30.9,26,3,0,1638530543
35269,98F4AB39DB50,459,0,30.9,26,3,0,1638530595
35381,98F4AB39DB50,460,0,31,26,3,0,1638530646
35495,98F4AB39DB50,453,0,31,26,3,0,1638530696
35609,98F4AB39DB50,449,0,31,26,3,0,1638530748
35723,98F4AB39DB50,460,0,31,26,3,0,1638530798
35837,98F4AB39DB50,450,0,31.1,26,3,0,1638530849
35964,98F4AB39DB50,462,0,31.1,26,3,0,1638530905
36077,98F4AB39DB50,461,0,31.1,26,3,0,1638530956
36193,98F4AB39DB50,450,0,31.1,26,3,0,1638531007
36307,98F4AB39DB50,449,0,31.1,26,3,0,1638531058
36425,98F4AB39DB50,456,0,31.1,26,2,0,1638531111
36651,98F4AB39DB50,448,0,31.1,26,2,0,1638531213
36764,98F4AB39DB50,446,0,31.2,26,2,0,1638531264
36878,98F4AB39DB50,446,0,31.2,26,3,0,1638531314
36998,98F4AB39DB50,447,0,31.2,26,2,0,1638531368
37112,98F4AB39DB50,445,0,31.2,26,3,0,1638531419
37447,98F4AB39DB50,436,0,31.3,26,3,0,1638531572
37672,98F4AB39DB50,436,0,31.3,26,3,0,1638531673
37791,98F4AB39DB50,441,0,31.4,26,3,0,1638531727
37905,98F4AB39DB50,442,0,31.4,26,3,0,1638531778
38019,98F4AB39DB50,450,0,31.5,26,3,0,1638531829
38149,98F4AB39DB50,458,0,31.6,26,3,0,1638531880
38298,98F4AB39DB50,465,0,31.6,26,2,0,1638531931
38532,98F4AB39DB50,469,0,31.7,26,2,0,1638532038
38646,98F4AB39DB50,474,0,31.7,26,3,0,1638532088
38873,98F4AB39DB50,474,0,31.9,26,3,0,1638532190
38987,98F4AB39DB50,486,0,31.9,26,2,0,1638532241
39101,98F4AB39DB50,479,0,31.9,26,3,0,1638532292
39214,98F4AB39DB50,463,0,31.9,26,3,0,1638532343
39328,98F4AB39DB50,482,0,31.9,26,2,0,1638532394
39442,98F4AB39DB50,483,0,31.9,26,3,0,1638532445
39555,98F4AB39DB50,483,0,31.9,26,2,0,1638532496
39669,98F4AB39DB50,487,0,31.9,26,2,0,1638532546
39783,98F4AB39DB50,472,0,31.9,26,2,0,1638532597
40009,98F4AB39DB50,481,0,32,26,2,0,1638532699
40244,98F4AB39DB50,479,0,32,26,2,0,1638532807
40358,98F4AB39DB50,478,0,32.1,26,2,0,1638532857
40472,98F4AB39DB50,493,0,32.1,26,2,0,1638532908
40586,98F4AB39DB50,477,0,32.1,26,2,0,1638532959
40700,98F4AB39DB50,482,0,32.2,26,2,0,1638533010
40813,98F4AB39DB50,477,0,32.2,26,2,0,1638533061
40929,98F4AB39DB50,474,0,32.2,26,2,0,1638533112
41047,98F4AB39DB50,467,0,32.2,26,2,0,1638533166
41160,98F4AB39DB50,464,0,32.2,26,2,0,1638533217
41274,98F4AB39DB50,471,0,32.2,26,3,0,1638533267
41391,98F4AB39DB50,474,0,32.3,26,2,0,1638533320
41505,98F4AB39DB50,458,0,32.3,26,2,0,1638533371
41619,98F4AB39DB50,472,0,32.3,26,2,0,1638533422
41736,98F4AB39DB50,458,0,32.3,26,2,0,1638533474
41849,98F4AB39DB50,458,0,32.4,26,2,0,1638533525
41963,98F4AB39DB50,460,0,32.3,26,2,0,1638533576
42077,98F4AB39DB50,459,0,32.4,26,2,0,1638533627
42192,98F4AB39DB50,457,0,32.4,25.9,2,0,1638533679
42306,98F4AB39DB50,456,0,32.4,26,2,0,1638533729
42425,98F4AB39DB50,454,0,32.4,25.9,3,0,1638533783
42539,98F4AB39DB50,452,0,32.4,25.9,2,0,1638533834
42767,98F4AB39DB50,460,0,32.5,25.9,2,0,1638533938
42881,98F4AB39DB50,456,0,32.5,25.9,2,0,1638533989
42995,98F4AB39DB50,452,0,32.5,25.9,2,0,1638534040
43109,98F4AB39DB50,450,0,32.5,25.9,2,0,1638534092
43223,98F4AB39DB50,453,0,32.5,25.9,2,0,1638534142
43337,98F4AB39DB50,454,0,32.5,25.9,2,0,1638534193
43451,98F4AB39DB50,453,0,32.4,25.9,2,0,1638534244
43565,98F4AB39DB50,452,0,32.4,25.9,2,0,1638534295
43681,98F4AB39DB50,452,0,32.4,25.9,2,0,1638534347
43794,98F4AB39DB50,457,0,32.4,25.9,2,0,1638534398
43907,98F4AB39DB50,454,0,32.4,25.9,2,0,1638534448
44021,98F4AB39DB50,444,0,32.4,25.9,2,0,1638534499
44135,98F4AB39DB50,454,0,32.4,25.9,2,0,1638534550
44249,98F4AB39DB50,456,0,32.4,25.9,2,0,1638534601
44373,98F4AB39DB50,455,0,32.4,25.9,2,0,1638534658
44598,98F4AB39DB50,450,0,32.4,25.9,2,0,1638534759
44718,98F4AB39DB50,449,0,32.3,25.9,2,0,1638534813
44832,98F4AB39DB50,450,0,32.4,25.9,2,0,1638534864
44950,98F4AB39DB50,449,0,32.3,25.9,2,0,1638534917
45064,98F4AB39DB50,458,0,32.3,25.9,2,0,1638534968
45177,98F4AB39DB50,452,0,32.3,25.9,2,0,1638535019
45292,98F4AB39DB50,451,0,32.3,25.9,2,0,1638535070
45404,98F4AB39DB50,448,0,32.3,25.9,2,0,1638535121
45518,98F4AB39DB50,437,0,32.3,25.9,2,0,1638535171
45676,98F4AB39DB50,449,0,32.3,25.9,2,0,1638535242
45796,98F4AB39DB50,448,0,32.2,25.9,2,0,1638535296
45909,98F4AB39DB50,458,0,32.2,25.9,2,0,1638535347
46022,98F4AB39DB50,451,0,32.3,25.9,2,0,1638535398
46136,98F4AB39DB50,455,0,32.2,25.9,2,0,1638535449
46250,98F4AB39DB50,450,0,32.2,25.9,2,0,1638535499
46368,98F4AB39DB50,451,0,32.2,25.9,2,0,1638535552
46482,98F4AB39DB50,456,0,32.2,25.9,2,0,1638535603
46595,98F4AB39DB50,448,0,32.3,25.9,2,0,1638535654
46821,98F4AB39DB50,444,0,32.3,25.9,3,0,1638535755
46935,98F4AB39DB50,454,0,32.3,25.9,2,0,1638535806
47049,98F4AB39DB50,456,0,32.3,25.9,2,0,1638535857
47163,98F4AB39DB50,454,0,32.3,25.9,3,0,1638535908
47285,98F4AB39DB50,464,0,32.3,25.9,3,0,1638535961
47403,98F4AB39DB50,457,0,32.3,25.9,3,0,1638536014
47519,98F4AB39DB50,463,0,32.3,25.9,2,0,1638536067
47633,98F4AB39DB50,465,0,32.5,25.9,2,0,1638536117
47752,98F4AB39DB50,464,0,32.5,25.9,3,0,1638536171
47877,98F4AB39DB50,454,0,32.4,25.9,2,0,1638536227
47991,98F4AB39DB50,451,0,32.4,25.9,2,0,1638536278
48111,98F4AB39DB50,458,0,32.3,25.9,2,0,1638536333
48225,98F4AB39DB50,447,0,32.2,25.9,3,0,1638536383
48458,98F4AB39DB50,444,0,32.2,25.9,3,0,1638536488
48683,98F4AB39DB50,438,0,32.3,25.9,2,0,1638536590
49017,98F4AB39DB50,442,0,32.2,25.9,2,0,1638536743
49131,98F4AB39DB50,443,0,32.2,25.9,2,0,1638536793
49245,98F4AB39DB50,446,0,32.2,25.9,3,0,1638536844
49359,98F4AB39DB50,445,0,32.2,25.9,3,0,1638536895
49584,98F4AB39DB50,444,0,32.1,25.9,2,0,1638536997
49698,98F4AB39DB50,437,0,32.1,25.9,2,0,1638537048
49812,98F4AB39DB50,446,0,32.1,25.9,2,0,1638537099
49926,98F4AB39DB50,443,0,32,25.9,3,0,1638537150
50152,98F4AB39DB50,430,0,31.9,25.9,2,0,1638537251
50271,98F4AB39DB50,432,0,31.9,25.9,3,0,1638537305
50385,98F4AB39DB50,434,0,31.9,25.9,3,0,1638537356
50498,98F4AB39DB50,436,0,31.8,25.9,3,0,1638537407
50612,98F4AB39DB50,434,0,31.8,25.9,3,0,1638537457
50836,98F4AB39DB50,427,0,31.8,25.9,3,0,1638537559
50950,98F4AB39DB50,432,0,31.9,25.9,3,0,1638537610
51064,98F4AB39DB50,437,0,31.9,25.9,2,0,1638537661
51178,98F4AB39DB50,430,0,31.9,25.9,3,0,1638537712
51289,98F4AB39DB50,431,0,32,25.9,3,0,1638537763
51409,98F4AB39DB50,441,0,32,25.9,3,0,1638537817
51522,98F4AB39DB50,450,0,32,25.9,3,0,1638537868
51636,98F4AB39DB50,463,0,32,25.9,2,0,1638537918
51749,98F4AB39DB50,458,0,32,25.9,3,0,1638537969
51976,98F4AB39DB50,460,0,32,25.9,2,0,1638538071
52090,98F4AB39DB50,462,0,32,25.9,2,0,1638538122
52203,98F4AB39DB50,461,0,32.1,25.9,2,0,1638538173
52317,98F4AB39DB50,465,0,32.1,25.9,2,0,1638538224
52430,98F4AB39DB50,469,0,32,25.9,2,0,1638538275
52544,98F4AB39DB50,464,0,32.1,25.9,2,0,1638538326
52658,98F4AB39DB50,460,0,32.1,25.9,2,0,1638538376
52772,98F4AB39DB50,464,0,32.1,25.9,3,0,1638538428
52884,98F4AB39DB50,462,0,32.1,25.9,3,0,1638538479
52997,98F4AB39DB50,464,0,32.1,25.9,3,0,1638538529
53110,98F4AB39DB50,474,0,32.1,25.9,3,0,1638538580
53224,98F4AB39DB50,472,0,32.1,25.9,3,0,1638538631
53338,98F4AB39DB50,487,0,32.1,25.9,3,0,1638538682
53452,98F4AB39DB50,483,0,32.1,25.9,2,0,1638538733
53566,98F4AB39DB50,477,0,32.1,25.9,3,0,1638538784
53679,98F4AB39DB50,472,0,32,25.9,3,0,1638538835
53791,98F4AB39DB50,483,0,32,25.9,2,0,1638538886
53904,98F4AB39DB50,478,0,32,25.9,2,0,1638538936
54018,98F4AB39DB50,478,0,32.1,25.9,2,0,1638538987
54132,98F4AB39DB50,474,0,32.1,25.9,2,0,1638539038
54245,98F4AB39DB50,476,0,32.1,25.9,2,0,1638539089
54359,98F4AB39DB50,471,0,32.2,26,2,0,1638539140
54473,98F4AB39DB50,478,0,32.2,26,2,0,1638539191
54590,98F4AB39DB50,479,0,32.2,25.9,2,0,1638539244
54703,98F4AB39DB50,480,0,32.2,25.9,2,0,1638539294
54817,98F4AB39DB50,484,0,32.1,25.9,3,0,1638539345
54931,98F4AB39DB50,476,0,32.1,25.9,2,0,1638539396
55045,98F4AB39DB50,486,0,32.1,25.9,2,0,1638539447
55159,98F4AB39DB50,484,0,32.1,25.9,3,0,1638539498
55273,98F4AB39DB50,477,0,32.1,25.9,3,0,1638539549
55385,98F4AB39DB50,474,0,32.1,25.9,2,0,1638539599
55499,98F4AB39DB50,478,0,32.1,25.9,2,0,1638539650
55615,98F4AB39DB50,480,0,32.1,25.9,2,0,1638539702
55729,98F4AB39DB50,482,0,32.1,25.9,2,0,1638539753
55953,98F4AB39DB50,480,0,32.1,25.9,3,0,1638539854
56067,98F4AB39DB50,472,0,32.1,25.9,2,0,1638539905
56298,98F4AB39DB50,476,0,32.1,25.9,2,0,1638540010
56414,98F4AB39DB50,480,0,32.1,25.9,2,0,1638540060
56526,98F4AB39DB50,477,0,32.1,25.9,3,0,1638540112
56640,98F4AB39DB50,481,0,32.1,25.9,3,0,1638540162
56754,98F4AB39DB50,478,0,32.1,25.9,3,0,1638540213
56868,98F4AB39DB50,477,0,32.1,25.9,2,0,1638540264
56982,98F4AB39DB50,476,0,32.1,25.9,3,0,1638540315
57096,98F4AB39DB50,480,0,32.1,25.9,3,0,1638540366
57209,98F4AB39DB50,479,0,32.1,25.9,3,0,1638540417
57328,98F4AB39DB50,490,0,32,25.9,3,0,1638540470
57442,98F4AB39DB50,478,0,32,25.9,2,0,1638540521
57556,98F4AB39DB50,485,0,32,25.9,3,0,1638540572
57670,98F4AB39DB50,478,0,32,25.9,3,0,1638540623
57784,98F4AB39DB50,473,0,32,25.9,2,0,1638540674
57898,98F4AB39DB50,470,0,32,25.9,3,0,1638540725
58012,98F4AB39DB50,470,0,32,25.9,3,0,1638540776
58126,98F4AB39DB50,470,0,32,25.9,2,0,1638540827
58245,98F4AB39DB50,478,0,32.1,25.9,3,0,1638540881
58364,98F4AB39DB50,467,0,32.1,25.9,3,0,1638540934
58478,98F4AB39DB50,470,0,32.1,25.9,3,0,1638540985
58592,98F4AB39DB50,477,0,32.2,25.9,3,0,1638541036
58706,98F4AB39DB50,474,0,32.2,25.9,3,0,1638541087
58820,98F4AB39DB50,476,0,32.2,25.9,3,0,1638541138
58934,98F4AB39DB50,480,0,32.2,25.9,3,0,1638541189
59054,98F4AB39DB50,468,0,32.2,25.9,3,0,1638541243
59171,98F4AB39DB50,473,0,32.2,25.9,3,0,1638541296
59285,98F4AB39DB50,471,0,32.2,25.9,2,0,1638541347
59398,98F4AB39DB50,471,0,32.2,25.9,2,0,1638541397
59512,98F4AB39DB50,477,0,32.2,25.9,3,0,1638541448
59626,98F4AB39DB50,479,0,32.1,26,3,0,1638541499
